No,SN Mesin,SN Kaset,Tipe Kaset,SN Kaset Cadangan,Tipe Kaset,SO-ID ,Status ,Tanggal kirim ,Tanggal perbaikan ,Hasil perbaikan ,Kategori Problem 
5173,74UEA43N03-070281,76UWRB2SB898589,RB,76UWRB2SB899036,RB,,,,,,
5174,74UEA43N03-070281,76UWRB2SB898585,RB,76UWRB2SB899038,RB,,,,,,
5175,74UEA43N03-070281,76UWRB2SB898586,RB,76UWRB2SB899039,RB,,,,,,
5176,74UEA43N03-070309,76UWAB2SW755308,AB,76UWAB2SW755011,AB,,,,,,
5177,74UEA43N03-070309,76UWRB2SB899665,RB,76UWRB2SB899145,RB,,,,,,
5178,74UEA43N03-070309,76UWRB2SB899666,RB,76UWRB2SB898929,RB,,,,,,
5179,74UEA43N03-070309,76UWRB2SB899667,RB,76UWRB2SB898945,RB,,,,,,
5180,74UEA43N03-070309,76UWRB2SB899663,RB,76UWRB2SB899133,RB,,,,,,
5181,74UEA43N03-070291,76UWAB2SW753972,AB,76UWAB2SW754755,AB,,,,,,
5182,74UEA43N03-070291,76UWRB2SB892977,RB,76UWRB2SB899152,RB,,,,,,
5183,74UEA43N03-070291,76UWRB2SB892965,RB,76UWRB2SB898946,RB,,,,,,
5184,74UEA43N03-070291,76UWRB2SB892967,RB,76UWRB2SB898947,RB,,,,,,
5185,74UEA43N03-070291,76UWRB2SB892972,RB,76UWRB2SB898943,RB,,,,,,
5186,74UEA43N03-069879,76UWAB2SW755147,AB,76UWAB2SW754759,AB,,,,,,
5187,74UEA43N03-069879,76UWRB2SB892745,RB,76UWRB2SB898949,RB,,,,,,
5188,74UEA43N03-069879,76UWRB2SB898555,RB,76UWRB2SB898950,RB,,,,,,
5189,74UEA43N03-069879,76UWRB2SB898554,RB,76UWRB2SB898948,RB,,,,,,
5190,74UEA43N03-069879,76UWRB2SB898504,RB,76UWRB2SB899146,RB,,,,,,
5191,74UEA43N03-070416,76UWAB2SW755958,AB,76UWAB2SW754752,AB,,,,,,
5192,74UEA43N03-070416,76UWRB2SB902276,RB,76UWRB2SB899183,RB,,,,,,
5193,74UEA43N03-070416,76UWRB2SB902188,RB,76UWRB2SB899172,RB,,,,,,
5194,74UEA43N03-070416,76UWRB2SB902283,RB,76UWRB2SB899177,RB,,,,,,
5195,74UEA43N03-070416,76UWRB2SB902284,RB,76UWRB2SB899184,RB,,,,,,
5196,74UEA43N03-070569,76UWAB2SW755931,AB,76UWAB2SW754746,AB,,,,,,
5197,74UEA43N03-070569,76UWRB2SB902174,RB,76UWRB2SB899162,RB,,,,,,
5198,74UEA43N03-070569,76UWRB2SB902166,RB,76UWRB2SB899120,RB,,,,,,
5199,74UEA43N03-070569,76UWRB2SB902179,RB,76UWRB2SB899181,RB,,,,,,
5200,74UEA43N03-070569,76UWRB2SB902180,RB,76UWRB2SB899174,RB,,,,,,
5201,74UEA43N03-070650,76UWAB2SW756093,AB,76UWAB2SW754732,AB,,,,,,
5202,74UEA43N03-070650,76UWRB2SB904220,RB,76UWRB2SB900066,RB,,,,,,
5203,74UEA43N03-070650,76UWRB2SB904147,RB,76UWRB2SB900057,RB,,,,,,
5204,74UEA43N03-070650,76UWRB2SB904221,RB,76UWRB2SB899912,RB,,,,,,
5205,74UEA43N03-070650,76UWRB2SB904204,RB,76UWRB2SB900068,RB,,,,,,
5206,74UEA43N03-070542,76UWAB2SW755866,AB,76UWAB2SW754737,AB,,,,,,
5207,74UEA43N03-070542,76UWRB2SB901930,RB,76UWRB2SB898330,RB,,,,,,
5208,74UEA43N03-070542,76UWRB2SB901933,RB,76UWRB2SB899332,RB,,,,,,
5209,74UEA43N03-070542,76UWRB2SB901934,RB,76UWRB2SB899319,RB,,,,,,
5210,74UEA43N03-070542,76UWRB2SB901887,RB,76UWRB2SB899321,RB,,,,,,
5211,74UEA43N03-070643,76UWAB2SW756081,AB,76UWAB2SW754648,AB,,,,,,
5212,74UEA43N03-070643,76UWRB2SB904174,RB,76UWRB2SB900063,RB,,,,,,
5213,74UEA43N03-070643,76UWRB2SB904173,RB,76UWRB2SB900064,RB,,,,,,
5214,74UEA43N03-070643,76UWRB2SB904178,RB,76UWRB2SB898350,RB,,,,,,
5215,74UEA43N03-070643,76UWRB2SB904179,RB,76UWRB2SB898324,RB,,,,,,
5216,74UEA43N03-070527,76UWAB2SW755886,AB,76UWAB2SW754642,AB,,,,,,
5217,74UEA43N03-070527,76UWRB2SB902123,RB,76UWRB2SB900077,RB,,,,,,
5218,74UEA43N03-070527,76UWRB2SB902124,RB,76UWRB2SB899326,RB,,,,,,
5219,74UEA43N03-070527,76UWRB2SB902126,RB,76UWRB2SB900065,RB,,,,,,
5220,74UEA43N03-070527,76UWRB2SB902125,RB,76UWRB2SB900083,RB,,,,,,
5221,74UEA43N03-070620,76UWAB2SW756033,AB,76UWAB2SW754641,AB,,,,,,
5222,74UEA43N03-070620,76UWRB2SB903370,RB,76UWRB2SB900046,RB,,,,,,
5223,74UEA43N03-070620,76UWRB2SB903369,RB,76UWRB2SB899338,RB,,,,,,
5224,74UEA43N03-070620,76UWRB2SB903376,RB,76UWRB2SB899934,RB,,,,,,
5225,74UEA43N03-070620,76UWRB2SB903377,RB,76UWRB2SB898311,RB,,,,,,
5226,74UEA43N03-070498,76UWAB2SW755927,AB,76UWAB2SW754607,AB,,,,,,
5227,74UEA43N03-070498,76UWRB2SB901994,RB,76UWRB2SB898923,RB,,,,,,
5228,74UEA43N03-070498,76UWRB2SB901999,RB,76UWRB2SB898927,RB,,,,,,
5229,74UEA43N03-070498,76UWRB2SB901997,RB,76UWRB2SB899051,RB,,,,,,
5230,74UEA43N03-070498,76UWRB2SB902001,RB,76UWRB2SB899037,RB,,,,,,
5231,74UEA43N03-070627,76UWAB2SW756031,AB,76UWAB2SW754698,AB,,,,,,
5232,74UEA43N03-070627,76UWRB2SB903366,RB,76UWRB2SB898924,RB,,,,,,
5233,74UEA43N03-070627,76UWRB2SB903372,RB,76UWRB2SB899006,RB,,,,,,
5234,74UEA43N03-070627,76UWRB2SB903373,RB,76UWRB2SB899049,RB,,,,,,
5235,74UEA43N03-070627,76UWRB2SB903339,RB,76UWRB2SB898921,RB,,,,,,
5236,74UEA43N03-070646,76UWAB2SW756063,AB,76UWAB2SW754699,AB,,,,,,
5237,74UEA43N03-070646,76UWRB2SB904159,RB,76UWRB2SB899013,RB,,,,,,
5238,74UEA43N03-070646,76UWRB2SB904158,RB,76UWRB2SB899010,RB,,,,,,
5239,74UEA43N03-070646,76UWRB2SB904132,RB,76UWRB2SB898998,RB,,,,,,
5240,74UEA43N03-070646,76UWRB2SB904151,RB,76UWRB2SB898906,RB,,,,,,
5241,74UEA43N03-070634,76UWAB2SW756057,AB,76UWAB2SW754599,AB,,,,,,
5242,74UEA43N03-070634,76UWRB2SB903316,RB,76UWRB2SB899017,RB,,,,,,
5243,74UEA43N03-070634,76UWRB2SB903331,RB,76UWRB2SB898914,RB,,,,,,
5244,74UEA43N03-070634,76UWRB2SB903333,RB,76UWRB2SB899016,RB,,,,,,
5245,74UEA43N03-070634,76UWRB2SB903332,RB,76UWRB2SB899012,RB,,,,,,
5246,74UEA43N03-070648,76UWAB2SW756061,AB,76UWAB2SW754172,AB,,,,,,
5247,74UEA43N03-070648,76UWRB2SB904142,RB,76UWRB2SB898926,RB,,,,,,
5248,74UEA43N03-070648,76UWRB2SB904143,RB,76UWRB2SB898930,RB,,,,,,
5249,74UEA43N03-070648,76UWRB2SB904153,RB,76UWRB2SB898925,RB,,,,,,
5250,74UEA43N03-070648,76UWRB2SB904150,RB,76UWRB2SB898928,RB,,,,,,
5251,74UEA43N03-070484,76UWAB2SW755819,AB,76UWAB2SW754647,AB,,,,,,
5252,74UEA43N03-070484,76UWRB2SB900679,RB,76UWRB2SB899052,RB,,,,,,
5253,74UEA43N03-070484,76UWRB2SB900682,RB,76UWRB2SB899058,RB,,,,,,
5254,74UEA43N03-070484,76UWRB2SB900674,RB,76UWRB2SB899053,RB,,,,,,
5255,74UEA43N03-070484,76UWRB2SB900672,RB,76UWRB2SB899057,RB,,,,,,
5256,74UEA43N03-070476,76UWAB2SW755612,AB,76UWAB2SW754655,AB,,,,,,
5257,74UEA43N03-070476,76UWRB2SB900675,RB,76UWRB2SB898915,RB,,,,,,
5258,74UEA43N03-070476,76UWRB2SB900658,RB,76UWRB2SB898909,RB,,,,,,
5259,74UEA43N03-070476,76UWRB2SB900676,RB,76UWRB2SB898913,RB,,,,,,
5260,74UEA43N03-070476,76UWRB2SB900678,RB,76UWRB2SB899015,RB,,,,,,
5261,74UEA43N03-070425,76UWAB2SW755921,AB,76UWAB2SW754741,AB,,,,,,
5262,74UEA43N03-070425,76UWRB2SB899768,RB,76UWRB2SB899055,RB,,,,,,
5263,74UEA43N03-070425,76UWRB2SB899751,RB,76UWRB2SB899059,RB,,,,,,
5264,74UEA43N03-070425,76UWRB2SB899771,RB,76UWRB2SB898904,RB,,,,,,
5265,74UEA43N03-070425,76UWRB2SB899769,RB,76UWRB2SB898907,RB,,,,,,
5266,74UEA43N03-070607,76UWAB2SW755926,AB,76UWAB2SW754652,AB,,,,,,
5267,74UEA43N03-070607,76UWRB2SB899754,RB,76UWRB2SB897577,RB,,,,,,
5268,74UEA43N03-070607,76UWRB2SB899746,RB,76UWRB2SB897961,RB,,,,,,
5269,74UEA43N03-070607,76UWRB2SB899757,RB,76UWRB2SB897570,RB,,,,,,
5270,74UEA43N03-070607,76UWRB2SB899758,RB,76UWRB2SB898891,RB,,,,,,
5271,74UEA43N03-070579,76UWAB2SW755869,AB,76UWAB2SW754644,AB,,,,,,
5272,74UEA43N03-070579,76UWRB2SB901932,RB,76UWRB2SB897934,RB,,,,,,
5273,74UEA43N03-070579,76UWRB2SB901938,RB,76UWRB2SB897563,RB,,,,,,
5274,74UEA43N03-070579,76UWRB2SB901935,RB,76UWRB2SB897572,RB,,,,,,
5275,74UEA43N03-070579,76UWRB2SB901936,RB,76UWRB2SB899005,RB,,,,,,
5276,74UEA43N03-070507,76UWAB2SW755895,AB,76UWAB2SW754735,AB,,,,,,
5277,74UEA43N03-070507,76UWRB2SB902154,RB,76UWRB2SB897952,RB,,,,,,
5278,74UEA43N03-070507,76UWRB2SB902155,RB,76UWRB2SB898892,RB,,,,,,
5279,74UEA43N03-070507,76UWRB2SB902152,RB,76UWRB2SB897575,RB,,,,,,
5280,74UEA43N03-070507,76UWRB2SB902151,RB,76UWRB2SB897568,RB,,,,,,
5281,74UEA43N03-070438,76UWAB2SW755532,AB,76UWAB2SW754600,AB,,,,,,
5282,74UEA43N03-070438,76UWRB2SB899581,RB,76UWRB2SB897956,RB,,,,,,
5283,74UEA43N03-070438,76UWRB2SB899579,RB,76UWRB2SB897557,RB,,,,,,
5284,74UEA43N03-070438,76UWRB2SB899577,RB,76UWRB2SB897564,RB,,,,,,
5285,74UEA43N03-070438,76UWRB2SB899574,RB,76UWRB2SB897955,RB,,,,,,
5286,74UEA43N03-070641,76UWAB2SW756084,AB,76UWAB2SW754598,AB,,,,,,
5287,74UEA43N03-070641,76UWRB2SB904152,RB,76UWRB2SB898888,RB,,,,,,
5288,74UEA43N03-070641,76UWRB2SB904164,RB,76UWRB2SB897937,RB,,,,,,
5289,74UEA43N03-070641,76UWRB2SB904166,RB,76UWRB2SB898887,RB,,,,,,
5290,74UEA43N03-070641,76UWRB2SB904165,RB,76UWRB2SB897938,RB,,,,,,
5291,74UEA43N03-070471,76UWAB2SW755604,AB,76UWAB2SW754645,AB,,,,,,
5292,74UEA43N03-070471,76UWRB2SB900769,RB,76UWRB2SB897885,RB,,,,,,
5293,74UEA43N03-070471,76UWRB2SB900762,RB,76UWRB2SB897948,RB,,,,,,
5294,74UEA43N03-070471,76UWRB2SB900755,RB,76UWRB2SB897925,RB,,,,,,
5295,74UEA43N03-070471,76UWRB2SB900768,RB,76UWRB2SB897893,RB,,,,,,
5296,74UEA43N03-070549,76UWAB2SW755856,AB,76UWAB2SW754646,AB,,,,,,
5297,74UEA43N03-070549,76UWRB2SB900856,RB,76UWRB2SB898273,RB,,,,,,
5298,74UEA43N03-070549,76UWRB2SB900854,RB,76UWRB2SB897096,RB,,,,,,
5299,74UEA43N03-070549,76UWRB2SB900855,RB,76UWRB2SB898899,RB,,,,,,
5300,74UEA43N03-070549,76UWRB2SB900848,RB,76UWRB2SB899003,RB,,,,,,
5301,74UEA43N03-070588,76UWAB2SW755930,AB,76UWAB2SW754695,AB,,,,,,
5302,74UEA43N03-070588,76UWRB2SB902172,RB,76UWRB2SB898937,RB,,,,,,
5303,74UEA43N03-070588,76UWRB2SB902169,RB,76UWRB2SB899144,RB,,,,,,
5304,74UEA43N03-070588,76UWRB2SB902171,RB,76UWRB2SB899151,RB,,,,,,
5305,74UEA43N03-070588,76UWRB2SB902170,RB,76UWRB2SB898939,RB,,,,,,
5306,74UEA43N03-070442,76UWAB2SW755559,AB,76UWAB2SW754687,AB,,,,,,
5307,74UEA43N03-070442,76UWRB2SB899792,RB,76UWRB2SB897891,RB,,,,,,
5308,74UEA43N03-070442,76UWRB2SB899793,RB,76UWRB2SB897578,RB,,,,,,
5309,74UEA43N03-070442,76UWRB2SB899791,RB,76UWRB2SB899004,RB,,,,,,
5310,74UEA43N03-070442,76UWRB2SB899787,RB,76UWRB2SB898886,RB,,,,,,
5311,74UEA43N03-070552,76UWAB2SW755883,AB,76UWAB2SW754605,AB,,,,,,
5312,74UEA43N03-070552,76UWRB2SB902103,RB,76UWRB2SB899139,RB,,,,,,
5313,74UEA43N03-070552,76UWRB2SB902104,RB,76UWRB2SB898933,RB,,,,,,
5314,74UEA43N03-070552,76UWRB2SB902019,RB,76UWRB2SB899141,RB,,,,,,
5315,74UEA43N03-070552,76UWRB2SB902122,RB,76UWRB2SB899276,RB,,,,,,
5316,74UEA43N03-070511,76UWAB2SW755861,AB,76UWAB2SW754187,AB,,,,,,
5317,74UEA43N03-070511,76UWRB2SB900787,RB,76UWRB2SB899277,RB,,,,,,
5318,74UEA43N03-070511,76UWRB2SB900784,RB,76UWRB2SB899142,RB,,,,,,
5319,74UEA43N03-070511,76UWRB2SB900788,RB,76UWRB2SB899149,RB,,,,,,
5320,74UEA43N03-070511,76UWRB2SB900791,RB,76UWRB2SB899154,RB,,,,,,
5321,74UEA43N03-070535,76UWAB2SW755844,AB,76UWAB2SW754150,AB,,,,,,
5322,74UEA43N03-070535,76UWRB2SB900620,RB,76UWRB2SB899129,RB,,,,,,
5323,74UEA43N03-070535,76UWRB2SB900630,RB,76UWRB2SB899213,RB,,,,,,
5324,74UEA43N03-070535,76UWRB2SB900632,RB,76UWRB2SB899209,RB,,,,,,
5325,74UEA43N03-070535,76UWRB2SB900623,RB,76UWRB2SB899134,RB,,,,,,
5326,74UEA43N03-070567,76UWAB2SW755845,AB,76UWAB2SW754185,AB,,,,,,
5327,74UEA43N03-070567,76UWRB2SB900636,RB,76UWRB2SB899136,RB,,,,,,
5328,74UEA43N03-070567,76UWRB2SB900639,RB,76UWRB2SB898941,RB,,,,,,
5329,74UEA43N03-070567,76UWRB2SB900642,RB,76UWRB2SB899202,RB,,,,,,
5330,74UEA43N03-070567,76UWRB2SB900640,RB,76UWRB2SB898931,RB,,,,,,
5331,74UEA43N03-070519,76UWAB2SW755614,AB,76UWAB2SW754190,AB,,,,,,
5332,74UEA43N03-070519,76UWRB2SB900625,RB,76UWRB2SB899273,RB,,,,,,
5333,74UEA43N03-070519,76UWRB2SB900626,RB,76UWRB2SB899135,RB,,,,,,
5334,74UEA43N03-070519,76UWRB2SB900624,RB,76UWRB2SB899272,RB,,,,,,
5335,74UEA43N03-070519,76UWRB2SB900618,RB,76UWRB2SB899130,RB,,,,,,
5336,74UEA43N03-070572,76UWAB2SW755852,AB,76UWAB2SW754596,AB,,,,,,
5337,74UEA43N03-070572,76UWRB2SB900822,RB,76UWRB2SB899137,RB,,,,,,
5338,74UEA43N03-070572,76UWRB2SB900813,RB,76UWRB2SB899118,RB,,,,,,
5339,74UEA43N03-070572,76UWRB2SB900820,RB,76UWRB2SB899131,RB,,,,,,
5340,74UEA43N03-070572,76UWRB2SB900819,RB,76UWRB2SB899195,RB,,,,,,
5341,74UEA43N03-070635,76UWAB2SW756056,AB,76UWAB2SW754987,AB,,,,,,
5342,74UEA43N03-070635,76UWRB2SB903330,RB,76UWRB2SB899208,RB,,,,,,
5343,74UEA43N03-070635,76UWRB2SB903327,RB,76UWRB2SB899205,RB,,,,,,
5344,74UEA43N03-070635,76UWRB2SB903329,RB,76UWRB2SB899132,RB,,,,,,
5345,74UEA43N03-070635,76UWRB2SB903325,RB,76UWRB2SB899203,RB,,,,,,
5346,74UEA43N03-070633,76UWAB2SW756077,AB,76UWAB2SW754988,AB,,,,,,
5347,74UEA43N03-070633,76UWRB2SB904139,RB,76UWRB2SB899266,RB,,,,,,
5348,74UEA43N03-070633,76UWRB2SB904141,RB,76UWRB2SB899275,RB,,,,,,
5349,74UEA43N03-070633,76UWRB2SB904140,RB,76UWRB2SB899268,RB,,,,,,
5350,74UEA43N03-070633,76UWRB2SB904138,RB,76UWRB2SB899267,RB,,,,,,
5351,74UEA43N03-070642,76UWAB2SW756080,AB,76UWAB2SW754978,AB,,,,,,
5352,74UEA43N03-070642,76UWRB2SB904169,RB,76UWRB2SB899143,RB,,,,,,
5353,74UEA43N03-070642,76UWRB2SB904171,RB,76UWRB2SB899191,RB,,,,,,
5354,74UEA43N03-070642,76UWRB2SB904172,RB,76UWRB2SB899214,RB,,,,,,
5355,74UEA43N03-070642,76UWRB2SB904168,RB,76UWRB2SB899216,RB,,,,,,
5356,74UEA43N03-070532,76UWAB2SW755263,AB,76UWAB2SW754984,AB,,,,,,
5357,74UEA43N03-070532,76UWRB2SB899540,RB,76UWRB2SB899242,RB,,,,,,
5358,74UEA43N03-070532,76UWRB2SB899539,RB,76UWRB2SB899187,RB,,,,,,
5359,74UEA43N03-070532,76UWRB2SB899537,RB,76UWRB2SB899173,RB,,,,,,
5360,74UEA43N03-070532,76UWRB2SB899538,RB,76UWRB2SB899196,RB,,,,,,
5361,74UEA43N03-070002,76UWAB2SW754812,AB,76UWAB2SW755037,AB,,,,,,
5362,74UEA43N03-070002,76UWRB2SB896439,RB,76UWRB2SB899186,RB,,,,,,
5363,74UEA43N03-070002,76UWRB2SB896423,RB,76UWRB2SB899192,RB,,,,,,
5364,74UEA43N03-070002,76UWRB2SB896443,RB,76UWRB2SB899193,RB,,,,,,
5365,74UEA43N03-070002,76UWRB2SB896442,RB,76UWRB2SB899180,RB,,,,,,
5366,74UEA43N03-070211,76UWAB2SW755217,AB,76UWAB2SW755026,AB,,,,,,
5367,74UEA43N03-070211,76UWRB2SB898868,RB,76UWRB2SB899278,RB,,,,,,
5368,74UEA43N03-070211,76UWRB2SB898869,RB,76UWRB2SB899189,RB,,,,,,
5369,74UEA43N03-070211,76UWRB2SB898849,RB,76UWRB2SB899280,RB,,,,,,
5370,74UEA43N03-070211,76UWRB2SB898848,RB,76UWRB2SB899281,RB,,,,,,
5371,74UEA43N03-069762,76UWAB2SW754569,AB,76UWAB2SW754779,AB,,,,,,
5372,74UEA43N03-069762,76UWRB2SB896254,RB,76UWRB2SB899283,RB,,,,,,
5373,74UEA43N03-069762,76UWRB2SB896194,RB,76UWRB2SB899279,RB,,,,,,
5374,74UEA43N03-069762,76UWRB2SB896193,RB,76UWRB2SB899239,RB,,,,,,
5375,74UEA43N03-069762,76UWRB2SB896195,RB,76UWRB2SB899241,RB,,,,,,
5376,74UEA43N03-070546,76UWAB2SW755884,AB,76UWAB2SW754983,AB,,,,,,
5377,74UEA43N03-070546,76UWRB2SB902115,RB,76UWRB2SB899188,RB,,,,,,
5378,74UEA43N03-070546,76UWRB2SB902114,RB,76UWRB2SB899271,RB,,,,,,
5379,74UEA43N03-070546,76UWRB2SB902116,RB,76UWRB2SB899264,RB,,,,,,
5380,74UEA43N03-070546,76UWRB2SB902117,RB,76UWRB2SB899260,RB,,,,,,
5381,74UEA43N03-070581,76UWAB2SW755882,AB,76UWAB2SW754976,AB,,,,,,
5382,74UEA43N03-070581,76UWRB2SB902111,RB,76UWRB2SB899018,RB,,,,,,
5383,74UEA43N03-070581,76UWRB2SB902113,RB,76UWRB2SB899194,RB,,,,,,
5384,74UEA43N03-070581,76UWRB2SB902112,RB,76UWRB2SB899215,RB,,,,,,
5385,74UEA43N03-070581,76UWRB2SB902110,RB,76UWRB2SB899217,RB,,,,,,
5386,74UEA43N03-070556,76UWAB2SW755914,AB,76UWAB2SW755038,AB,,,,,,
5387,74UEA43N03-070556,76UWRB2SB902102,RB,76UWRB2SB898917,RB,,,,,,
5388,74UEA43N03-070556,76UWRB2SB902101,RB,76UWRB2SB899282,RB,,,,,,
5389,74UEA43N03-070556,76UWRB2SB902099,RB,76UWRB2SB898920,RB,,,,,,
5390,74UEA43N03-070556,76UWRB2SB902106,RB,76UWRB2SB898922,RB,,,,,,
5391,74UEA43N03-070559,76UWAB2SW755860,AB,76UWAB2SW755047,AB,,,,,,
5392,74UEA43N03-070559,76UWRB2SB900799,RB,76UWRB2SB899252,RB,,,,,,
5393,74UEA43N03-070559,76UWRB2SB900796,RB,76UWRB2SB898354,RB,,,,,,
5394,74UEA43N03-070559,76UWRB2SB900795,RB,76UWRB2SB899243,RB,,,,,,
5395,74UEA43N03-070559,76UWRB2SB900800,RB,76UWRB2SB899050,RB,,,,,,
5396,74UEA43N03-070522,76UWAB2SW755821,AB,76UWAB2SW755029,AB,,,,,,
5397,74UEA43N03-070522,76UWRB2SB900613,RB,76UWRB2SB899246,RB,,,,,,
5398,74UEA43N03-070522,76UWRB2SB900615,RB,76UWRB2SB899244,RB,,,,,,
5399,74UEA43N03-070522,76UWRB2SB900617,RB,76UWRB2SB899164,RB,,,,,,
5400,74UEA43N03-070522,76UWRB2SB900614,RB,76UWRB2SB899245,RB,,,,,,
5401,74UEA43N03-070632,76UWAB2SW756055,AB,76UWAB2SW754963,AB,,,,,,
5402,74UEA43N03-070632,76UWRB2SB903379,RB,76UWRB2SB897228,RB,,,,,,
5403,74UEA43N03-070632,76UWRB2SB903375,RB,76UWRB2SB899251,RB,,,,,,
5404,74UEA43N03-070632,76UWRB2SB903371,RB,76UWRB2SB899046,RB,,,,,,
5405,74UEA43N03-070632,76UWRB2SB903346,RB,76UWRB2SB899043,RB,,,,,,
5406,74UEA43N03-070644,76UWAB2SW756088,AB,76UWAB2SW754970,AB,,,,,,
5407,74UEA43N03-070644,76UWRB2SB904148,RB,76UWRB2SB898911,RB,,,,,,
5408,74UEA43N03-070644,76UWRB2SB904149,RB,76UWRB2SB898910,RB,,,,,,
5409,74UEA43N03-070644,76UWRB2SB904155,RB,76UWRB2SB898919,RB,,,,,,
5410,74UEA43N03-070644,76UWRB2SB904180,RB,76UWRB2SB899062,RB,,,,,,
5411,74UEA43N03-070499,76UWAB2SW755924,AB,76UWAB2SW754783,AB,,,,,,
5412,74UEA43N03-070499,76UWRB2SB899785,RB,76UWRB2SB899048,RB,,,,,,
5413,74UEA43N03-070499,76UWRB2SB899781,RB,76UWRB2SB899044,RB,,,,,,
5414,74UEA43N03-070499,76UWRB2SB899784,RB,76UWRB2SB899047,RB,,,,,,
5415,74UEA43N03-070499,76UWRB2SB899747,RB,76UWRB2SB899045,RB,,,,,,
5416,74UEA43N03-069889,76UWAB2SW754247,AB,76UWAB2SW754762,AB,,,,,,
5417,74UEA43N03-069889,76UWRB2SB894461,RB,76UWRB2SB899234,RB,,,,,,
5418,74UEA43N03-069889,76UWRB2SB894464,RB,76UWRB2SB899237,RB,,,,,,
5419,74UEA43N03-069889,76UWRB2SB894460,RB,76UWRB2SB899030,RB,,,,,,
5420,74UEA43N03-069889,76UWRB2SB894455,RB,76UWRB2SB899211,RB,,,,,,
5421,74UEA43N03-070220,76UWAB2SW755216,AB,76UWAB2SW754968,AB,,,,,,
5422,74UEA43N03-070220,76UWRB2SB898874,RB,76UWRB2SB899165,RB,,,,,,
5423,74UEA43N03-070220,76UWRB2SB898877,RB,76UWRB2SB898916,RB,,,,,,
5424,74UEA43N03-070220,76UWRB2SB898879,RB,76UWRB2SB898918,RB,,,,,,
5425,74UEA43N03-070220,76UWRB2SB898871,RB,76UWRB2SB899167,RB,,,,,,
5426,74UEA43N03-070503,76UWAB2SW755593,AB,76UWAB2SW754975,AB,,,,,,
5427,74UEA43N03-070503,76UWRB2SB899871,RB,76UWRB2SB898970,RB,,,,,,
5428,74UEA43N03-070503,76UWRB2SB899873,RB,76UWRB2SB898979,RB,,,,,,
5429,74UEA43N03-070503,76UWRB2SB899870,RB,76UWRB2SB898971,RB,,,,,,
5430,74UEA43N03-070503,76UWRB2SB899866,RB,76UWRB2SB898975,RB,,,,,,
5431,74UEA43N03-070435,76UWAB2SW755307,AB,76UWAB2SW755034,AB,,,,,,
5432,74UEA43N03-070435,76UWRB2SB899804,RB,76UWRB2SB898980,RB,,,,,,
5433,74UEA43N03-070435,76UWRB2SB899799,RB,76UWRB2SB899008,RB,,,,,,
5434,74UEA43N03-070435,76UWRB2SB899801,RB,76UWRB2SB899103,RB,,,,,,
5435,74UEA43N03-070435,76UWRB2SB899803,RB,76UWRB2SB899020,RB,,,,,,
5436,74UEA43N03-070386,76UWAB2SW755538,AB,76UWAB2SW754721,AB,,,,,,
5437,74UEA43N03-070386,76UWRB2SB900546,RB,76UWRB2SB899082,RB,,,,,,
5438,74UEA43N03-070386,76UWRB2SB900544,RB,76UWRB2SB898959,RB,,,,,,
5439,74UEA43N03-070386,76UWRB2SB900543,RB,76UWRB2SB898954,RB,,,,,,
5440,74UEA43N03-070386,76UWRB2SB900548,RB,76UWRB2SB898952,RB,,,,,,
5441,74UEA43N03-070501,76UWAB2SW755916,AB,76UWAB2SW754778,AB,,,,,,
5442,74UEA43N03-070501,76UWRB2SB901990,RB,76UWRB2SB899032,RB,,,,,,
5443,74UEA43N03-070501,76UWRB2SB901992,RB,76UWRB2SB899124,RB,,,,,,
5444,74UEA43N03-070501,76UWRB2SB901968,RB,76UWRB2SB899029,RB,,,,,,
5445,74UEA43N03-070501,76UWRB2SB901985,RB,76UWRB2SB899127,RB,,,,,,
5446,74UEA43N03-070445,76UWAB2SW755592,AB,76UWAB2SW755033,AB,,,,,,
5447,74UEA43N03-070445,76UWRB2SB900390,RB,76UWRB2SB899021,RB,,,,,,
5448,74UEA43N03-070445,76UWRB2SB899860,RB,76UWRB2SB899028,RB,,,,,,
5449,74UEA43N03-070445,76UWRB2SB900385,RB,76UWRB2SB898934,RB,,,,,,
5450,74UEA43N03-070445,76UWRB2SB900386,RB,76UWRB2SB899121,RB,,,,,,
5451,74UEA43N03-070436,76UWAB2SW755304,AB,76UWAB2SW754993,AB,,,,,,
5452,74UEA43N03-070436,76UWRB2SB899706,RB,76UWRB2SB899027,RB,,,,,,
5453,74UEA43N03-070436,76UWRB2SB899709,RB,76UWRB2SB899033,RB,,,,,,
5454,74UEA43N03-070436,76UWRB2SB899705,RB,76UWRB2SB898969,RB,,,,,,
5455,74UEA43N03-070436,76UWRB2SB899708,RB,76UWRB2SB899226,RB,,,,,,
5456,74UEA43N03-070578,76UWAB2SW755870,AB,76UWAB2SW754992,AB,,,,,,
5457,74UEA43N03-070578,76UWRB2SB901929,RB,76UWRB2SB899102,RB,,,,,,
5458,74UEA43N03-070578,76UWRB2SB901941,RB,76UWRB2SB898972,RB,,,,,,
5459,74UEA43N03-070578,76UWRB2SB901922,RB,76UWRB2SB899125,RB,,,,,,
5460,74UEA43N03-070578,76UWRB2SB900863,RB,76UWRB2SB899116,RB,,,,,,
5461,74UEA43N03-070582,76UWAB2SW755879,AB,76UWAB2SW754777,AB,,,,,,
